EG03,0070,51.547398,-2.308564,482,71,3436,0
EGLJ,0120,51.679035,-1.096018,229,127,5819,0
EGLJ,0180,51.682030,-1.077399,229,180,4616,0
EGLJ,0240,51.681690,-1.076143,229,240,4176,0
EGLJ,0300,51.670078,-1.074712,229,307,5819,0
EGLJ,0360,51.669380,-1.076495,229,0,4616,0
EGLK,0070,51.322109,-0.856690,323,75,4224,0
EGLK,0140,51.330673,-0.849289,323,130,2799,0
EGLK,0250,51.325771,-0.839101,323,255,4224,0
EGLK,0320,51.326065,-0.839457,323,310,2799,0
EGLL,0091,51.477463,-0.489545,77,93,12822,0
EGLL,0092,51.464741,-0.486856,77,93,12008,0
EGLL,0271,51.464931,-0.433987,77,273,12008,0
EGLL,0272,51.477646,-0.433076,77,273,12822,0
EGLM,0030,51.495724,-0.775175,122,29,3376,0
EGLM,0070,51.498619,-0.781712,122,68,3667,0
EGLM,0110,51.499649,-0.779773,122,113,3035,0
EGLM,0210,51.504032,-0.768617,122,209,3376,0
EGLM,0250,51.502937,-0.767121,122,248,3667,0
EGLM,0290,51.496811,-0.767200,122,293,3035,0
EGLP,0060,51.382515,-1.174702,195,61,1841,0
EGLP,0240,51.384933,-1.167600,195,241,1841,0
EGLS,0060,51.096081,-1.790396,259,58,3174,0
EGLS,0240,51.101101,-1.779065,259,238,3174,0
EGLU,0100,53.369118,-2.480440,155,98,1705,0
EGLU,0280,53.368477,-2.472676,155,278,1705,0
EGME,0080,51.127640,-2.255050,691,79,4115,0
EGME,0260,51.129868,-2.237417,691,259,4115,0
EGMJ,0100,52.167076,-0.158116,234,104,2010,0
EGMJ,0280,52.166046,-0.149286,234,284,2010,0
EGMO,0090,52.558132,-0.623637,348,86,1549,0
EGMO,0130,52.562344,-0.620391,348,131,1898,0
EGMO,0270,52.558414,-0.616663,348,266,1549,0
EGMO,0310,52.558918,-0.613939,348,311,1898,0
EGMP,0050,51.055241,-2.236702,272,45,1813,0
EGMP,0230,51.058781,-2.231144,272,225,1813,0
EGMR,0070,51.389339,-1.736578,628,65,1521,0
EGMR,0250,51.391125,-1.730533,628,245,1521,0
EGMS,0060,52.668579,-1.524682,348,62,1617,0
EGMS,0240,52.670677,-1.518241,348,242,1617,0
EGMU,0070,52.502369,-2.566303,680,65,1852,0
EGMU,0250,52.504505,-2.558734,680,245,1852,0
EGMV,0100,51.331169,-1.934788,355,95,2772,0
EGMV,0280,51.330498,-1.922667,355,275,2772,0
EGMW,0050,53.040730,-3.227208,1131,48,2809,0
EGMW,0230,53.045918,-3.217737,1131,228,2809,0
EGMX,0100,51.719994,-2.854636,76,101,2672,0
EGMX,0280,51.718651,-2.843004,76,281,2672,0
EGMY,0010,52.968060,-1.749327,585,8,1919,0
EGMY,0190,52.973263,-1.748036,585,188,1919,0
EGNE,0030,53.273357,-0.957008,81,28,5862,0
EGNE,0140,53.282463,-0.967242,81,144,2967,0
EGNE,0210,53.287937,-0.945669,81,208,5862,0
EGNE,0320,53.276131,-0.958686,81,324,2967,0
EGNF,0060,53.315365,-1.199958,233,58,1712,0
EGNF,0240,53.318043,-1.193497,233,238,1712,0
EGNN,0100,51.411491,-2.224671,436,100,2045,0
EGNN,0280,51.410561,-2.215801,436,280,2045,0
EGNQ,0080,53.076752,-0.516131,238,77,1802,0
EGNQ,0260,53.077835,-0.508103,238,257,1802,0
EGNR,0040,53.171196,-2.987668,24,45,6672,0
EGNR,0220,53.185028,-2.967674,24,225,6672,0
EGNW,0030,53.313740,-0.351310,77,28,2157,0
EGNW,0150,53.319195,-0.352105,77,153,2176,0
EGNW,0210,53.319096,-0.347103,77,208,2157,0
EGNW,0330,53.314014,-0.347138,77,333,2176,0
EGNX,0090,52.830589,-1.349638,294,91,9481,0
EGNX,0270,52.831383,-1.306614,294,271,9481,0
EGNZ,0050,51.627079,-2.240089,577,47,1909,0
EGNZ,0100,51.629105,-2.248721,577,94,2444,0
EGNZ,0230,51.630657,-2.233925,577,227,1909,0
EGNZ,0280,51.628616,-2.237950,577,274,2444,0
EGOA,0020,51.790722,-1.838069,525,24,3011,0
EGOA,0200,51.798283,-1.832692,525,204,3011,0
EGOB,0110,52.733227,-1.585918,365,107,1528,0
EGOB,0290,52.732021,-1.579289,365,287,1528,0
EGOC,0040,51.475014,-1.561109,679,38,2157,0
EGOC,0041,51.475327,-1.561045,679,37,2082,0
EGOC,0130,51.483788,-1.568567,679,124,3188,0
EGOC,0160,51.483585,-1.562131,679,163,2459,0
EGOC,0220,51.479660,-1.555235,679,218,2157,0
EGOC,0222,51.479866,-1.555482,679,217,2082,0
EGOC,0310,51.478844,-1.556982,679,304,3188,0
EGOC,0340,51.477131,-1.559005,679,343,2459,0
EGOE,0040,52.870602,-2.536022,266,46,3029,0
EGOE,0100,52.873428,-2.539622,266,103,2921,0
EGOE,0170,52.877182,-2.530734,266,173,2589,0
EGOE,0220,52.876751,-2.526769,266,226,3029,0
EGOE,0280,52.872192,-2.526507,266,283,2921,0
EGOE,0350,52.870209,-2.528507,266,353,2589,0
EGOO,0060,53.031906,-1.837237,995,55,1719,0
EGOO,0240,53.034599,-1.830800,995,235,1719,0
EGOR,0090,53.163605,-2.575186,146,86,1706,0
EGOR,0120,53.166508,-2.575744,146,117,1939,0
EGOR,0130,53.165077,-2.574182,146,126,1512,0
EGOR,0270,53.163963,-2.567404,146,266,1706,0
EGOR,0300,53.164104,-2.567830,146,297,1939,0
EGOR,0310,53.162659,-2.568558,146,306,1512,0
EGOS,0050,52.792679,-2.676662,241,49,4506,0
EGOS,0180,52.801842,-2.667952,241,184,6002,0
EGOS,0230,52.801468,-2.662292,241,229,4506,0
EGOS,0360,52.785378,-2.667907,241,4,6002,0
EGOZ,0160,53.116837,-1.946063,1387,153,1613,0
EGOZ,0340,53.112900,-1.942695,1387,333,1613,0
EGPZ,0080,52.313698,-0.365964,212,77,2058,0
EGPZ,0260,52.314987,-0.356972,212,257,2058,0
EGQN,0090,52.271988,-0.077300,53,93,2857,0
EGQN,0170,52.275623,-0.070467,53,166,1515,0
EGQN,0270,52.271523,-0.064516,53,273,2857,0
EGQN,0350,52.271587,-0.068848,53,346,1515,0
EGQU,0100,52.745888,-0.348820,12,98,2814,0
EGQU,0280,52.744850,-0.336185,12,278,2814,0
EGQX,0010,51.471321,-2.403769,285,10,1598,0
EGQX,0190,51.475632,-2.402509,285,190,1598,0
EGQZ,0150,52.586281,-2.639975,375,153,1694,0
EGQZ,0330,52.582146,-2.636498,375,333,1694,0
EGRA,0020,52.364456,-0.479695,214,16,2366,0
EGRA,0200,52.370682,-0.476694,214,196,2366,0
EGRG,0040,52.817142,-1.904051,408,37,2286,0
EGRG,0220,52.822155,-1.897821,408,217,2286,0
EGRM,0050,52.434319,-0.149323,76,50,3433,0
EGRM,0230,52.440369,-0.137484,76,230,3433,0
EGRN,0160,51.603977,-1.183988,153,164,2729,0
EGRN,0340,51.596783,-1.180676,153,344,2729,0
EGRQ,0050,52.183685,-0.518339,119,54,1578,0
EGRQ,0230,52.186241,-0.512643,119,234,1578,0
EGRR,0100,51.254570,-2.330967,348,100,2892,0
EGRR,0280,51.253166,-2.318492,348,280,2892,0
EGRU,0010,53.058281,-3.324595,343,11,3693,0
EGRU,0190,53.068214,-3.321296,343,191,3693,0
EGRV,0060,53.321117,-0.262407,155,61,2454,0
EGRV,0240,53.324329,-0.252504,155,241,2454,0
EGRZ,0100,51.596416,-0.897286,506,100,3113,0
EGRZ,0280,51.594990,-0.883734,506,280,3113,0
EGSF,0100,52.468422,-0.258239,26,98,3450,0
EGSF,0160,52.468277,-0.257415,26,152,2563,0
EGSF,0280,52.467667,-0.242755,26,278,3450,0
EGSF,0340,52.462219,-0.251550,26,332,2563,0
EGSN,0060,52.213409,-0.044720,228,64,4384,0
EGSN,0180,52.219387,-0.042056,228,185,4219,0
EGSN,0240,52.219307,-0.027615,228,244,4384,0
EGSN,0360,52.207821,-0.042602,228,5,4219,0
EGSP,0060,52.554649,-0.395673,121,65,3059,0
EGSP,0070,52.554863,-0.394705,121,72,2070,0
EGSP,0150,52.558533,-0.389067,121,144,1805,0
EGSP,0240,52.558655,-0.383544,121,245,3059,0
EGSP,0250,52.556862,-0.385963,121,252,2070,0
EGSP,0330,52.554680,-0.383949,121,324,1805,0
EGSZ,0070,51.712181,-2.290922,709,74,3376,0
EGSZ,0250,51.714745,-2.276559,709,254,3376,0
EGTA,0060,51.774334,-0.946032,283,55,3092,0
EGTA,0240,51.779240,-0.934848,283,235,3092,0
EGTB,0061,51.610229,-0.812922,506,65,2402,0
EGTB,0062,51.609615,-0.812335,506,66,2360,0
EGTB,0170,51.613285,-0.809047,506,170,2644,0
EGTB,0241,51.612560,-0.803054,506,246,2360,0
EGTB,0242,51.613281,-0.803516,506,245,2402,0
EGTB,0350,51.606228,-0.806337,506,350,2644,0
EGTC,0030,52.065662,-0.623143,358,35,5691,0
EGTC,0080,52.067348,-0.629796,358,76,3850,0
EGTC,0210,52.078945,-0.609809,358,215,5691,0
EGTC,0260,52.070477,-0.613389,358,256,3850,0
EGTD,0070,51.113865,-0.548311,170,70,6954,0
EGTD,0250,51.121471,-0.520446,170,250,6954,0
EGTE,0080,50.732052,-3.428004,101,80,6671,0
EGTE,0260,50.736462,-3.399945,101,260,6671,0
EGTF,0060,51.346081,-0.563643,77,61,2610,0
EGTF,0240,51.349903,-0.553949,77,241,2610,0
EGTG,0090,51.519390,-2.608158,206,93,8098,0
EGTG,0270,51.519489,-2.572461,206,273,8098,0
EGTH,0020,52.081856,-0.322243,114,25,2834,0
EGTH,0120,52.089981,-0.321690,114,117,2165,0
EGTH,0200,52.088898,-0.316891,114,205,2834,0
EGTH,0300,52.087311,-0.313060,114,297,2165,0
EGTJ,0150,52.642204,-1.824096,302,151,1977,0
EGTJ,0330,52.637466,-1.819758,302,331,1977,0
EGTK,0010,51.830025,-1.322058,254,14,4940,0
EGTK,0110,51.841015,-1.324197,254,113,2505,0
EGTK,0190,51.843338,-1.318003,254,194,4940,0
EGTK,0290,51.838642,-1.313758,254,293,2505,0
EGTN,0080,51.930069,-1.435767,556,79,3134,0
EGTN,0081,51.929985,-1.440262,556,80,3449,0
EGTN,0260,51.932419,-1.422355,556,259,3134,0
EGTN,0262,51.932487,-1.425467,556,260,3449,0
EGTQ,0100,50.698261,-3.160380,494,98,2141,0
EGTQ,0280,50.697453,-3.151196,494,278,2141,0
EGTR,0080,51.655022,-0.332955,315,83,2970,0
EGTR,0260,51.656471,-0.320034,315,263,2970,0
EGTU,0040,50.856197,-3.239974,832,45,4279,0
EGTU,0170,50.869179,-3.236457,832,173,4016,0
EGTU,0220,50.865040,-3.227740,832,225,4279,0
EGTU,0350,50.858345,-3.233271,832,353,4016,0
EGTW,0040,51.628448,-2.017730,297,43,3299,0
EGTW,0220,51.635536,-2.008663,297,223,3299,0
EGTX,0030,51.030342,-0.332061,244,27,1726,0
EGTX,0210,51.034569,-0.328678,244,207,1726,0
EGUB,0010,51.606907,-1.097669,191,11,5973,0
EGUB,0190,51.623135,-1.094042,191,191,5973,0
EGUD,0080,51.689438,-1.323414,229,74,3648,0
EGUD,0180,51.696053,-1.317645,229,173,6375,0
EGUD,0260,51.692192,-1.307895,229,254,3648,0
EGUD,0360,51.678688,-1.314318,229,353,6375,0
EGUF,0070,50.901615,-3.102328,782,66,1644,0
EGUF,0250,50.903454,-3.095797,782,246,1644,0
EGUG,0060,51.604633,-1.678304,353,62,2120,0
EGUG,0240,51.607395,-1.670066,353,242,2120,0
EGUO,0010,51.437241,-2.287078,569,11,3636,0
EGUO,0070,51.437717,-2.290590,569,71,5683,0
EGUO,0190,51.447174,-2.285702,569,191,3636,0
EGUO,0250,51.444340,-2.267951,569,251,5683,0
EGUS,0070,51.124447,-2.599728,178,65,1586,0
EGUS,0250,51.126301,-2.593455,178,245,1586,0
EGUX,0080,52.580051,-1.431632,286,73,1640,0
EGUX,0260,52.581341,-1.424539,286,253,1640,0
EGUY,0080,52.355377,-0.129596,123,85,9010,0
EGUY,0082,52.354965,-0.124193,123,86,2617,0
EGUY,0150,52.362167,-0.117065,123,154,4061,0
EGUY,0260,52.358543,-0.089464,123,265,9010,0
EGUY,0261,52.355858,-0.112531,123,266,2617,0
EGUY,0330,52.352402,-0.108297,123,334,4061,0
EGVA,0090,51.683041,-1.812062,270,92,9989,0
EGVA,0270,51.683979,-1.767895,270,272,9989,0
EGVD,0010,51.361549,-2.091044,151,5,1510,0
EGVD,0190,51.365677,-2.090442,151,185,1510,0
EGVE,0160,51.906704,-0.249993,302,158,1862,0
EGVE,0340,51.901974,-0.246884,302,338,1862,0
EGVH,0010,51.987885,-2.782457,282,12,1619,0
EGVH,0190,51.992233,-2.780975,282,192,1619,0
EGVI,0100,53.159832,-0.729518,36,102,1562,0
EGVI,0280,53.158939,-0.722529,36,282,1562,0
EGVJ,0110,51.911030,-0.733242,411,109,1717,0
EGVJ,0290,51.909504,-0.726017,411,289,1717,0
EGVL,0040,51.861809,-1.700885,709,38,4901,0
EGVL,0090,51.867523,-1.700024,709,85,3095,0
EGVL,0130,51.866989,-1.700204,709,131,2709,0
EGVL,0220,51.872398,-1.687466,709,218,4901,0
EGVL,0270,51.868248,-1.686326,709,265,3095,0
EGVL,0310,51.862106,-1.691135,709,311,2709,0
EGVN,0070,51.746082,-1.604197,266,76,10013,0
EGVN,0250,51.753895,-1.561664,266,256,10013,0
EGVO,0090,51.234550,-0.955844,393,96,5986,0
EGVO,0270,51.233795,-0.929648,393,276,5986,0
EGVP,0080,51.145706,-1.575989,276,87,3590,0
EGVP,0170,51.146225,-1.573665,276,176,3868,0
EGVP,0260,51.146774,-1.560385,276,267,3590,0
EGVP,0350,51.135689,-1.571713,276,356,3868,0
EGVR,0010,51.938358,-0.203960,328,9,1708,0
EGVR,0190,51.942989,-0.202822,328,189,1708,0
EGVS,0040,50.921524,-0.476777,103,39,2173,0
EGVS,0220,50.926147,-0.470816,103,219,2173,0
EGVV,0030,52.232124,-1.724857,386,25,3570,0
EGVV,0080,52.234619,-1.725268,386,83,3225,0
EGVV,0150,52.239693,-1.719614,386,148,3307,0
EGVV,0210,52.241013,-1.718157,386,205,3570,0
EGVV,0260,52.235764,-1.710945,386,263,3225,0
EGVV,0330,52.232040,-1.711658,386,328,3307,0
EGVY,0140,53.283695,-0.873963,132,130,1551,0
EGVY,0320,53.280987,-0.868473,132,310,1551,0
EGWB,0061,51.561836,-1.705940,321,60,2102,0
EGWB,0242,51.564705,-1.697892,321,240,2102,0
EGWC,0060,52.637703,-2.312676,264,63,3867,0
EGWC,0061,52.638504,-2.312774,264,63,3390,0
EGWC,0171,52.643467,-2.310272,264,172,2823,0
EGWC,0172,52.643749,-2.308650,264,173,2702,0
EGWC,0240,52.643333,-2.297865,264,243,3867,0
EGWC,0242,52.643433,-2.299782,264,243,3390,0
EGWC,0351,52.636509,-2.306040,264,353,2702,0
EGWC,0352,52.635914,-2.307481,264,352,2823,0
EGWE,0020,52.014416,-0.304532,154,23,4364,0
EGWE,0082,52.023029,-0.310991,154,87,3667,0
EGWE,0130,52.024166,-0.310855,154,135,3821,0
EGWE,0200,52.025791,-0.298490,154,203,4364,0
EGWE,0261,52.024395,-0.294796,154,267,3667,0
EGWE,0310,52.017445,-0.297788,154,315,3821,0
EGWJ,0030,52.157017,-1.551447,354,32,2812,0
EGWJ,0210,52.163578,-1.544828,354,212,2812,0
EGWN,0020,51.786797,-0.739552,344,24,4085,0
EGWN,0070,51.789791,-0.743447,344,76,2781,0
EGWN,0200,51.797386,-0.733617,344,204,4085,0
EGWN,0250,51.792324,-0.731816,344,256,2781,0
EGWR,0020,51.847538,-0.005557,298,23,2224,0
EGWR,0200,51.853161,-0.001714,298,203,2224,0
EGWS,0080,51.106213,-2.913020,29,81,1613,0
EGWS,0260,51.106915,-2.906062,29,261,1613,0
EGWT,0070,51.887974,-1.822027,707,74,2342,0
EGWT,0250,51.889729,-1.812016,707,254,2342,0
EGWU,0070,51.550098,-0.431022,119,73,5496,0
EGWU,0250,51.555302,-0.408266,119,253,5496,0
EGWY,0180,52.704170,-3.092322,209,178,1513,0
EGWY,0360,52.700020,-3.092071,209,358,1513,0
EGXA,0090,52.804535,-2.995949,275,92,2251,0
EGXA,0270,52.804367,-2.985740,275,272,2251,0
EGXB,0040,52.666996,-3.032781,1084,34,1721,0
EGXB,0220,52.670925,-3.028463,1084,214,1721,0
EGXC,0070,53.089325,-0.185691,21,75,8994,0
EGXC,0250,53.096985,-0.146638,21,255,8994,0
EGXJ,0040,52.726479,-0.662144,427,44,9008,0
EGXJ,0050,52.728878,-0.662447,427,44,7890,0
EGXJ,0090,52.731606,-0.666580,427,92,2403,0
EGXJ,0220,52.745056,-0.635234,427,224,9008,0
EGXJ,0230,52.745159,-0.638892,427,224,7890,0
EGXJ,0270,52.731773,-0.655699,427,272,2403,0
EGXK,0060,51.729042,-1.148255,412,57,2263,0
EGXK,0240,51.732437,-1.139861,412,237,2263,0
EGXM,0020,53.301601,-0.851663,135,18,1723,0
EGXM,0200,53.306110,-0.849283,135,198,1723,0
EGXN,0070,52.963818,-1.001451,174,75,4018,0
EGXN,0110,52.967564,-0.996801,174,111,2831,0
EGXN,0180,52.969593,-0.990319,174,181,2751,0
EGXN,0250,52.967640,-0.984289,174,255,4018,0
EGXN,0290,52.965405,-0.984416,174,291,2831,0
EGXN,0360,52.962063,-0.989545,174,1,2751,0
EGXP,0040,53.298660,-0.564363,182,44,8989,0
EGXP,0220,53.317238,-0.537231,182,224,8989,0
EGXT,0070,52.609390,-0.495679,258,76,9022,0
EGXT,0250,52.616577,-0.456681,258,256,9022,0
EGXV,0130,51.736382,-2.937565,129,130,1561,0
EGXV,0310,51.733612,-2.932289,129,310,1561,0
EGXW,0020,53.153660,-0.532141,223,25,9700,0
EGXW,0200,53.178394,-0.515773,223,205,9700,0
EGXY,0060,53.019276,-0.924485,209,65,5932,0
EGXY,0110,53.022984,-0.920062,209,111,4403,0
EGXY,0150,53.029060,-0.911238,209,153,4389,0
EGXY,0240,53.026806,-0.900503,209,245,5932,0
EGXY,0290,53.019123,-0.901038,209,291,4403,0
EGXY,0330,53.018555,-0.901474,209,333,4389,0
EGYA,0020,51.777264,-1.077818,236,16,5723,0
EGYA,0060,51.785336,-1.086387,236,57,4322,0
EGYA,0110,51.784134,-1.083866,236,106,3385,0
EGYA,0200,51.792377,-1.070971,236,196,5723,0
EGYA,0240,51.791775,-1.070291,236,237,4322,0
EGYA,0290,51.781624,-1.069417,236,286,3385,0
EGYD,0010,53.021027,-0.485425,193,11,4797,0
EGYD,0080,53.028500,-0.508536,193,86,6988,0
EGYD,0190,53.034050,-0.482308,193,191,4797,0
EGYD,0260,53.030933,-0.476922,193,266,6988,0
EGYE,0060,52.958454,-0.572027,344,60,6127,0
EGYE,0100,52.960224,-0.572579,344,106,4322,0
EGYE,0180,52.965595,-0.556217,344,181,2856,0
EGYE,0240,52.967518,-0.548527,344,240,6127,0
EGYE,0280,52.957645,-0.553371,344,286,4322,0
EGYE,0360,52.957767,-0.555709,344,1,2856,0
EGYF,0090,51.410343,-2.451664,93,94,1654,0
EGYF,0270,51.410038,-2.444406,93,274,1654,0
EGYJ,0050,51.424473,-1.114781,170,46,2317,0
EGYJ,0230,51.428898,-1.107461,170,226,2317,0
EGYK,0050,51.470238,-1.366871,440,49,1830,0
EGYK,0230,51.473511,-1.360765,440,229,1830,0
EGYL,0040,51.130520,-2.038604,468,40,2714,0
EGYL,0220,51.136227,-2.030989,468,220,2714,0
EGYN,0090,52.122166,-0.700342,312,91,1978,0
EGYN,0270,52.122074,-0.691506,312,271,1978,0
EGYO,0040,50.878319,-2.619908,275,44,1542,0
EGYO,0220,50.881378,-2.615279,275,224,1542,0
EGYU,0040,53.083622,-0.851691,38,36,2381,0
EGYU,0220,53.088871,-0.845229,38,216,2381,0
EGYX,0070,53.278805,-2.299412,260,65,1813,0
EGYX,0250,53.280872,-2.291846,260,245,1813,0
EGZE,0020,52.823822,-0.714514,486,7,3681,0
EGZE,0070,52.828400,-0.717879,486,64,4128,0
EGZE,0120,52.831852,-0.722972,486,124,4057,0
EGZE,0200,52.833855,-0.712616,486,187,3681,0
EGZE,0250,52.833321,-0.701002,486,244,4128,0
EGZE,0300,52.825680,-0.707648,486,304,4057,0
EGZN,0180,51.346531,-1.542475,667,182,4129,0
EGZN,0360,51.335217,-1.543209,667,2,4129,0
